speciesname,locationid,date,latitude,longitude
Procyon lotor,SEWA_N01_DRP2,2019-04-25 00:34:04,47.64338516008189,-122.36071397860043
Procyon lotor,SEWA_N01_DRP2,2019-04-25 05:45:57,47.64338516008189,-122.36071397860043
Procyon lotor,SEWA_N01_DSP1,2019-04-18 21:30:55,47.6595091222836,-122.41984576064635
Procyon lotor,SEWA_N01_DSP1,2019-05-01 07:56:51,47.6595091222836,-122.41984576064635
Procyon lotor,SEWA_S04_FGL1,2019-04-09 08:01:27,47.48416017940076,-122.26220349277935
Procyon lotor,SEWA_S04_FGL1,2019-04-25 12:28:36,47.48416017940076,-122.26220349277935
Procyon lotor,SEWA_S04_FGL1,2019-04-27 11:54:02,47.48416017940076,-122.26220349277935
Procyon lotor,SEWA_S02_HCN1,2019-04-03 21:03:27,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-03 21:03:28,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-03 21:03:29,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-09 01:22:27,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-09 01:22:28,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-09 01:22:29,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 00:15:47,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 00:15:48,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 00:15:52,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 00:15:53,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 00:15:53,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 20:53:54,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 20:53:55,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 20:53:56,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 21:24:11,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 21:24:12,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-11 21:24:13,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-12 02:59:26,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-12 02:59:28,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-12 02:59:33,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-12 02:59:34,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-12 02:59:39,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-17 04:03:48,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-17 04:03:49,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-17 04:03:50,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_S02_HCN1,2019-04-17 04:03:53,47.51659474419708,-122.30808716812342
Procyon lotor,SEWA_N04_HFW1,2019-04-23 23:24:46,47.707184975417384,-122.1911062988725
Procyon lotor,SEWA_N04_HFW1,2019-04-28 22:51:00,47.707184975417384,-122.1911062988725
Canis latrans,SEWA_N03_IRP1,2019-04-04 23:28:41,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-04 23:30:30,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-05 21:42:26,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-07 22:58:40,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-12 22:05:38,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-20 22:27:47,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-27 00:01:23,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-04-28 20:32:19,47.68991392017635,-122.28113797913518
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:02:42,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:02:43,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:02:59,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:03:00,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:03:01,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:03:02,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:08:26,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:08:27,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:08:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:08:29,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:37,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:38,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:38,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:42,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:42,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-07 06:19:43,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:29,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:41,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:41,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:42,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:27,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:15:01,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:29,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:30,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:33:31,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:27,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:27,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:29,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:30,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-15 02:35:31,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:30,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-03-30 22:14:30,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:27,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:28,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:29,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:30,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:31,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:32,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:33,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-01 20:53:34,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_S02_MSR1,2019-04-04 21:02:40,47.54968823171571,-122.30859620343048
Procyon lotor,SEWA_N04_NRP1,2019-04-30 01:29:36,47.687727773491936,-122.17280903505741
Procyon lotor,SEWA_N06_RWP1,2019-04-25 00:26:24,47.71204606142857,-122.04235972186544
Canis latrans,SEWA_N06_RWP1,2019-05-01 19:44:36,47.71204606142857,-122.04235972186544
Canis latrans,SEWA_N06_RWP1,2019-04-09 04:04:15,47.71204606142857,-122.04235972186544
Canis latrans,SEWA_N05_SVP1,2019-04-07 13:18:59,47.70645746219994,-122.15054346148428
Procyon lotor,SEWA_N05_SVP1,2019-04-14 00:04:26,47.70645746219994,-122.15054346148428
Canis latrans,SEWA_N05_SVP1,2019-04-17 14:05:29,47.70645746219994,-122.15054346148428
Canis latrans,SEWA_N05_SVP1,2019-04-17 14:09:37,47.70645746219994,-122.15054346148428
Canis latrans,SEWA_N05_SVP1,2019-04-21 14:49:06,47.70645746219994,-122.15054346148428
Canis latrans,SEWA_N05_SVP1,2019-04-02 19:28:06,47.70645746219994,-122.15054346148428
Canis latrans,SEWA_N05_SWD1,2019-04-07 11:47:53,47.70962862479189,-122.10461124838858
Procyon lotor,SEWA_S05_TCC1,2019-04-15 21:50:44,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 21:50:47,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 21:50:56,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 21:50:57,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 21:51:00,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:28,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:29,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:30,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:33,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:34,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-15 23:47:34,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-16 00:01:14,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-16 00:01:14,47.46171982619614,-122.17870563770045
Procyon lotor,SEWA_S05_TCC1,2019-04-16 00:01:15,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:31:44,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:31:45,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:31:46,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:32:27,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:32:28,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 04:32:28,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:13,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:15,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:16,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:17,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:18,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:18,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:24,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:24,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 21:46:25,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:50,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:51,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:52,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:55,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:56,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-03 22:26:57,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:56:54,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:56:55,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:56:55,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:34,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:34,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:37,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:39,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:40,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:41,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:45,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:47,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:57:41,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:58:42,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:59:14,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:59:16,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_S05_TCC1,2019-04-07 22:59:28,47.46171982619614,-122.17870563770045
Canis latrans,SEWA_N07_FRD1,2019-04-30 20:58:45,47.75132170764085,-122.00856545304909
Canis latrans,SEWA_N07_FRD1,2019-04-30 21:01:12,47.75132170764085,-122.00856545304909
Canis latrans,SEWA_N07_FRD1,2019-04-30 21:06:53,47.75132170764085,-122.00856545304909
Canis latrans,SEWA_N07_FRD1,2019-04-30 21:11:06,47.75132170764085,-122.00856545304909
Procyon lotor,SEWA_N03_IRP1,2019-05-06 22:27:59,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-10 22:45:25,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-12 03:25:37,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-15 05:01:23,47.68991392017635,-122.28113797913518
Procyon lotor,SEWA_N03_IRP1,2019-06-19 00:28:04,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-19 17:12:17,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-05-10 06:44:32,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-22 05:17:22,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-22 05:17:22,47.68991392017635,-122.28113797913518
Canis latrans,SEWA_N03_IRP1,2019-06-22 10:41:13,47.68991392017635,-122.28113797913518
